time,Open,High,Low,Close,Volume,spread,real_volume
2025-10-08 11:00:00,1.16312,1.16355,1.16296,1.16313,929,0,0
2025-10-08 11:15:00,1.16313,1.16313,1.1623,1.16248,946,0,0
2025-10-08 11:30:00,1.16248,1.16281,1.16223,1.16235,683,0,0
2025-10-08 11:45:00,1.16235,1.16244,1.16106,1.16146,949,0,0
2025-10-08 12:00:00,1.16147,1.1620300000000001,1.1611,1.16202,997,0,0
2025-10-08 12:15:00,1.162,1.16205,1.16157,1.16171,689,0,0
2025-10-08 12:30:00,1.1617,1.16183,1.16093,1.16099,965,0,0
2025-10-08 12:45:00,1.16098,1.16138,1.16061,1.16113,976,0,0
2025-10-08 13:00:00,1.16112,1.16183,1.1609099999999999,1.16176,783,0,0
2025-10-08 13:15:00,1.16177,1.16275,1.16168,1.1627399999999999,614,0,0
2025-10-08 13:30:00,1.16273,1.16297,1.16256,1.16296,586,0,0
2025-10-08 13:45:00,1.16296,1.16365,1.16279,1.16337,863,0,0
2025-10-08 14:00:00,1.16336,1.16346,1.16286,1.16317,1046,0,0
2025-10-08 14:15:00,1.16317,1.16318,1.1626,1.16288,735,0,0
2025-10-08 14:30:00,1.16289,1.16314,1.16273,1.1627399999999999,636,0,0
2025-10-08 14:45:00,1.16276,1.1631,1.16251,1.16263,672,0,0
2025-10-08 15:00:00,1.16262,1.16355,1.16247,1.16351,919,0,0
2025-10-08 15:15:00,1.16352,1.16369,1.16315,1.16354,770,0,0
2025-10-08 15:30:00,1.16354,1.16379,1.16296,1.16351,814,0,0
2025-10-08 15:45:00,1.16351,1.16358,1.1632,1.16326,843,0,0
2025-10-08 16:00:00,1.16326,1.16398,1.16313,1.1637,960,0,0
2025-10-08 16:15:00,1.1637,1.1644700000000001,1.16309,1.16311,1061,0,0
2025-10-08 16:30:00,1.16315,1.16385,1.16308,1.16355,1122,0,0
2025-10-08 16:45:00,1.16352,1.16352,1.16275,1.16319,1417,0,0
2025-10-08 17:00:00,1.16319,1.16364,1.16286,1.16338,1198,0,0
2025-10-08 17:15:00,1.16338,1.16341,1.16294,1.16333,930,0,0
2025-10-08 17:30:00,1.16333,1.16352,1.16315,1.16328,966,0,0
2025-10-08 17:45:00,1.16328,1.16356,1.16204,1.16218,1223,0,0
2025-10-08 18:00:00,1.16218,1.16222,1.16136,1.16159,1278,0,0
2025-10-08 18:15:00,1.16159,1.16178,1.16124,1.16172,1028,0,0
2025-10-08 18:30:00,1.16171,1.16188,1.1611,1.16137,867,0,0
2025-10-08 18:45:00,1.16137,1.1614200000000001,1.16031,1.16059,934,0,0
2025-10-08 19:00:00,1.16061,1.1607,1.1601,1.16011,899,0,0
2025-10-08 19:15:00,1.16011,1.1604,1.16004,1.16013,540,0,0
2025-10-08 19:30:00,1.16015,1.16055,1.15985,1.16038,771,0,0
2025-10-08 19:45:00,1.16038,1.16056,1.16024,1.16053,509,0,0
2025-10-08 20:00:00,1.16054,1.16067,1.16025,1.16052,506,0,0
2025-10-08 20:15:00,1.16052,1.16074,1.16048,1.1605699999999999,384,0,0
2025-10-08 20:30:00,1.16056,1.16087,1.16033,1.16083,439,0,0
2025-10-08 20:45:00,1.16083,1.16095,1.16059,1.16078,408,0,0
2025-10-08 21:00:00,1.16078,1.16079,1.15995,1.1602000000000001,975,0,0
2025-10-08 21:15:00,1.1602000000000001,1.16176,1.16004,1.16156,1383,0,0
2025-10-08 21:30:00,1.16156,1.16218,1.16141,1.16187,766,0,0
2025-10-08 21:45:00,1.16187,1.16223,1.16173,1.162,582,0,0
2025-10-08 22:00:00,1.16202,1.16256,1.16202,1.16232,743,0,0
2025-10-08 22:15:00,1.1623,1.16256,1.16222,1.16248,476,0,0
2025-10-08 22:30:00,1.16245,1.1626,1.16231,1.16234,407,0,0
2025-10-08 22:45:00,1.16235,1.16284,1.16235,1.1628,373,0,0
2025-10-08 23:00:00,1.1628,1.16316,1.16278,1.16285,319,0,0
2025-10-08 23:15:00,1.16285,1.1632500000000001,1.1627,1.16278,310,0,0
2025-10-08 23:30:00,1.16278,1.16293,1.16266,1.16283,300,0,0
2025-10-08 23:45:00,1.16283,1.1632,1.16269,1.16284,442,5,0
2025-10-09 00:00:00,1.16131,1.16259,1.16114,1.16227,199,26,0
2025-10-09 00:15:00,1.16227,1.16245,1.16215,1.16231,724,61,0
2025-10-09 00:30:00,1.16239,1.16256,1.16222,1.16256,472,35,0
2025-10-09 00:45:00,1.16256,1.16289,1.16238,1.16281,403,21,0
2025-10-09 01:00:00,1.16282,1.16339,1.16272,1.16337,422,0,0
2025-10-09 01:15:00,1.16337,1.1634,1.16321,1.1633,276,0,0
2025-10-09 01:30:00,1.1633,1.16338,1.16321,1.16332,173,0,0
2025-10-09 01:45:00,1.16332,1.16353,1.16328,1.16336,240,0,0
2025-10-09 02:00:00,1.16338,1.16338,1.16307,1.16327,204,0,0
2025-10-09 02:15:00,1.16327,1.16331,1.16281,1.16294,247,0,0
2025-10-09 02:30:00,1.16294,1.16323,1.16291,1.16292,227,0,0
2025-10-09 02:45:00,1.16292,1.16311,1.16282,1.16293,469,0,0
2025-10-09 03:00:00,1.16291,1.16336,1.16281,1.16313,588,0,0
2025-10-09 03:15:00,1.16314,1.16381,1.16303,1.16374,474,0,0
2025-10-09 03:30:00,1.16377,1.16407,1.1637,1.16394,341,0,0
2025-10-09 03:45:00,1.16394,1.16412,1.16361,1.16373,589,0,0
2025-10-09 04:00:00,1.16373,1.16449,1.16367,1.16411,910,0,0
2025-10-09 04:15:00,1.16412,1.1645,1.16407,1.1645,710,0,0
2025-10-09 04:30:00,1.1645,1.16456,1.1639599999999999,1.16404,499,0,0
2025-10-09 04:45:00,1.16404,1.1641,1.16384,1.16402,473,0,0
2025-10-09 05:00:00,1.16402,1.16418,1.16391,1.16417,397,0,0
2025-10-09 05:15:00,1.16417,1.16422,1.16391,1.16419,319,0,0
2025-10-09 05:30:00,1.16419,1.16461,1.16415,1.1646,398,0,0
2025-10-09 05:45:00,1.1646,1.16478,1.16436,1.16439,358,0,0
2025-10-09 06:00:00,1.16438,1.16467,1.16411,1.16412,367,0,0
2025-10-09 06:15:00,1.16412,1.16449,1.16405,1.16441,322,0,0
2025-10-09 06:30:00,1.16441,1.16454,1.16431,1.16449,215,0,0
2025-10-09 06:45:00,1.1645,1.16465,1.16437,1.16449,250,0,0
2025-10-09 07:00:00,1.16449,1.16454,1.16436,1.16448,212,0,0
2025-10-09 07:15:00,1.16448,1.16458,1.1644,1.16443,238,0,0
2025-10-09 07:30:00,1.16443,1.16444,1.1642000000000001,1.16432,231,0,0
2025-10-09 07:45:00,1.16432,1.16473,1.16432,1.16456,234,0,0
2025-10-09 08:00:00,1.16456,1.16483,1.16454,1.16478,271,0,0
2025-10-09 08:15:00,1.16478,1.16478,1.16438,1.16443,272,0,0
2025-10-09 08:30:00,1.16443,1.16451,1.16416,1.1643,369,0,0
2025-10-09 08:45:00,1.1643,1.16436,1.16384,1.1638600000000001,506,0,0
2025-10-09 09:00:00,1.1638600000000001,1.16388,1.16273,1.16303,952,0,0
2025-10-09 09:15:00,1.16304,1.1634,1.16227,1.16234,1045,0,0
2025-10-09 09:30:00,1.16235,1.16248,1.16178,1.16187,1142,0,0
2025-10-09 09:45:00,1.16188,1.16201,1.16116,1.16157,1249,0,0
2025-10-09 10:00:00,1.16159,1.16234,1.16157,1.16194,1180,0,0
2025-10-09 10:15:00,1.16199,1.162,1.1613,1.16143,797,0,0
2025-10-09 10:30:00,1.16145,1.16171,1.16064,1.16115,960,0,0
2025-10-09 10:45:00,1.16115,1.16155,1.16092,1.16111,984,0,0
2025-10-09 11:00:00,1.16111,1.16136,1.1607,1.1612,781,0,0
2025-10-09 11:15:00,1.1612,1.16145,1.16101,1.16113,809,0,0
2025-10-09 11:30:00,1.16113,1.16146,1.16032,1.16117,1138,0,0
2025-10-09 11:45:00,1.16117,1.16129,1.16039,1.16124,1091,0,0
2025-10-09 12:00:00,1.16126,1.16246,1.1611799999999999,1.16137,1365,0,0
2025-10-09 12:15:00,1.16135,1.1622,1.1610800000000001,1.16217,991,0,0
2025-10-09 12:30:00,1.16216,1.16254,1.16197,1.16236,849,0,0
2025-10-09 12:45:00,1.16236,1.1627399999999999,1.16204,1.16258,818,0,0
2025-10-09 13:00:00,1.1626400000000001,1.16275,1.16242,1.1625,563,0,0
2025-10-09 13:15:00,1.1625,1.16261,1.16205,1.16237,583,0,0
2025-10-09 13:30:00,1.16236,1.1623999999999999,1.16151,1.1617,705,0,0
2025-10-09 13:45:00,1.1617,1.16204,1.16133,1.16186,847,0,0
2025-10-09 14:00:00,1.16186,1.16209,1.16093,1.16098,914,0,0
2025-10-09 14:15:00,1.16098,1.16164,1.16094,1.16159,504,0,0
2025-10-09 14:30:00,1.16157,1.16214,1.16146,1.16205,629,0,0
2025-10-09 14:45:00,1.16205,1.16222,1.1612,1.16123,880,0,0
2025-10-09 15:00:00,1.16123,1.1615,1.16083,1.1609099999999999,996,0,0
2025-10-09 15:15:00,1.16092,1.16124,1.1605,1.1608,863,0,0
2025-10-09 15:30:00,1.1608100000000001,1.1615199999999999,1.16068,1.16137,1214,0,0
2025-10-09 15:45:00,1.16137,1.16163,1.16107,1.16151,1007,0,0
2025-10-09 16:00:00,1.16151,1.16235,1.1609,1.1615,2068,0,0
2025-10-09 16:15:00,1.16148,1.16172,1.16064,1.1614200000000001,1316,0,0
2025-10-09 16:30:00,1.1614200000000001,1.16154,1.15915,1.15955,1604,0,0
2025-10-09 16:45:00,1.15954,1.16055,1.15926,1.16027,1658,0,0
2025-10-09 17:00:00,1.16027,1.16029,1.15915,1.15974,1740,0,0
2025-10-09 17:15:00,1.15973,1.16005,1.15778,1.15802,1708,0,0
2025-10-09 17:30:00,1.1580300000000001,1.15831,1.15766,1.15785,1687,0,0
2025-10-09 17:45:00,1.15785,1.15884,1.15769,1.15811,1487,0,0
2025-10-09 18:00:00,1.15809,1.15819,1.1562000000000001,1.15695,1530,0,0
2025-10-09 18:15:00,1.15694,1.15765,1.1557,1.15574,1385,0,0
2025-10-09 18:30:00,1.15573,1.15599,1.15472,1.15489,1623,0,0
2025-10-09 18:45:00,1.15489,1.1559,1.15478,1.1559,1241,0,0
2025-10-09 19:00:00,1.15591,1.15636,1.15541,1.15551,1039,0,0
2025-10-09 19:15:00,1.15552,1.1559,1.15527,1.15587,770,0,0
2025-10-09 19:30:00,1.15586,1.15597,1.15525,1.15567,796,0,0
2025-10-09 19:45:00,1.15567,1.15606,1.1553,1.1558,1022,0,0
2025-10-09 20:00:00,1.15579,1.15633,1.1556,1.15615,1070,0,0
2025-10-09 20:15:00,1.15616,1.15665,1.15577,1.15647,903,0,0
2025-10-09 20:30:00,1.15647,1.15648,1.15564,1.15583,800,0,0
2025-10-09 20:45:00,1.15583,1.15603,1.15541,1.15599,778,0,0
2025-10-09 21:00:00,1.15599,1.15601,1.15572,1.15583,634,0,0
2025-10-09 21:15:00,1.15583,1.15606,1.15567,1.15571,481,0,0
2025-10-09 21:30:00,1.15572,1.15576,1.15536,1.15551,514,0,0
2025-10-09 21:45:00,1.1555,1.15551,1.15421,1.15465,919,0,0
2025-10-09 22:00:00,1.1547399999999999,1.1553,1.15468,1.15524,634,0,0
2025-10-09 22:15:00,1.15524,1.15556,1.155,1.15549,569,0,0
2025-10-09 22:30:00,1.15549,1.15614,1.15534,1.15586,606,0,0
2025-10-09 22:45:00,1.15587,1.15616,1.15572,1.15597,632,0,0
2025-10-09 23:00:00,1.1559300000000001,1.1565,1.15589,1.15644,422,0,0
2025-10-09 23:15:00,1.15644,1.15658,1.15615,1.15655,308,0,0
2025-10-09 23:30:00,1.15655,1.15671,1.15629,1.15631,334,0,0
2025-10-09 23:45:00,1.15631,1.1565699999999999,1.15631,1.15644,364,0,0
2025-10-10 00:00:00,1.15642,1.15642,1.15504,1.15599,63,0,0
2025-10-10 00:15:00,1.15599,1.15622,1.1558,1.15621,83,34,0
2025-10-10 00:30:00,1.1562000000000001,1.15634,1.15595,1.15634,328,30,0
2025-10-10 00:45:00,1.15634,1.15652,1.15607,1.15639,150,24,0
2025-10-10 01:00:00,1.15639,1.15666,1.15622,1.1564,303,0,0
2025-10-10 01:15:00,1.15641,1.15646,1.1562000000000001,1.15631,139,0,0
2025-10-10 01:30:00,1.15631,1.15642,1.15628,1.15637,100,0,0
2025-10-10 01:45:00,1.15637,1.15655,1.15637,1.15648,122,0,0
2025-10-10 02:00:00,1.15647,1.15647,1.1557,1.15588,370,0,0
2025-10-10 02:15:00,1.15588,1.15638,1.15587,1.15633,395,0,0
2025-10-10 02:30:00,1.15633,1.1565400000000001,1.15621,1.15653,328,0,0
2025-10-10 02:45:00,1.15653,1.15664,1.15645,1.15655,309,0,0
2025-10-10 03:00:00,1.15655,1.15663,1.15609,1.15627,703,0,0
2025-10-10 03:15:00,1.15627,1.15658,1.15622,1.1562999999999999,399,0,0
2025-10-10 03:30:00,1.15629,1.15664,1.15614,1.1565,407,0,0
2025-10-10 03:45:00,1.1565,1.15706,1.15642,1.15676,572,0,0
2025-10-10 04:00:00,1.15676,1.15714,1.15656,1.15671,684,0,0
2025-10-10 04:15:00,1.15671,1.15708,1.15664,1.15685,466,0,0
2025-10-10 04:30:00,1.15685,1.1569099999999999,1.15649,1.1567,477,0,0
2025-10-10 04:45:00,1.1567,1.15692,1.15627,1.15629,427,0,0
2025-10-10 05:00:00,1.1562999999999999,1.1571,1.15626,1.157,560,0,0
2025-10-10 05:15:00,1.157,1.15729,1.15694,1.15721,343,0,0
2025-10-10 05:30:00,1.15721,1.15725,1.15693,1.157,330,0,0
2025-10-10 05:45:00,1.157,1.15704,1.15674,1.15698,347,0,0
2025-10-10 06:00:00,1.15698,1.15712,1.15678,1.15678,344,0,0
2025-10-10 06:15:00,1.15678,1.15719,1.15674,1.15716,292,0,0
2025-10-10 06:30:00,1.15716,1.1574200000000001,1.15711,1.15729,371,0,0
2025-10-10 06:45:00,1.15731,1.1574,1.1571799999999999,1.1573,246,0,0
2025-10-10 07:00:00,1.1573,1.15738,1.15679,1.15684,397,0,0
2025-10-10 07:15:00,1.15684,1.15716,1.15675,1.15705,257,0,0
2025-10-10 07:30:00,1.15705,1.15717,1.15687,1.15716,208,0,0
2025-10-10 07:45:00,1.15716,1.15736,1.15711,1.15736,263,0,0
2025-10-10 08:00:00,1.15736,1.15757,1.1571799999999999,1.15738,355,0,0
2025-10-10 08:15:00,1.15738,1.15778,1.15737,1.15748,262,0,0
2025-10-10 08:30:00,1.15748,1.15768,1.1571799999999999,1.15766,410,0,0
2025-10-10 08:45:00,1.15766,1.15781,1.15696,1.157,503,0,0
2025-10-10 09:00:00,1.15699,1.15713,1.15669,1.15702,777,0,0
2025-10-10 09:15:00,1.15702,1.15727,1.15682,1.15688,652,0,0
2025-10-10 09:30:00,1.15688,1.1575,1.15638,1.15673,1425,0,0
2025-10-10 09:45:00,1.15674,1.15747,1.1561,1.15706,1363,0,0
2025-10-10 10:00:00,1.15706,1.15761,1.15667,1.15753,1362,0,0
2025-10-10 10:15:00,1.15753,1.15768,1.15638,1.15694,1034,0,0
2025-10-10 10:30:00,1.15694,1.1575,1.15677,1.15749,804,0,0
2025-10-10 10:45:00,1.15749,1.15801,1.15737,1.1578,778,0,0
2025-10-10 11:00:00,1.1578,1.15865,1.15754,1.1586,1075,0,0
2025-10-10 11:15:00,1.1586,1.15895,1.15827,1.15863,847,0,0
2025-10-10 11:30:00,1.15863,1.1587399999999999,1.15834,1.15857,762,0,0
2025-10-10 11:45:00,1.15857,1.1586,1.1578,1.15789,783,0,0
2025-10-10 12:00:00,1.15788,1.15801,1.15746,1.15754,562,0,0
2025-10-10 12:15:00,1.15753,1.15759,1.15701,1.15701,701,0,0
2025-10-10 12:30:00,1.15701,1.15745,1.15688,1.1574200000000001,661,0,0
2025-10-10 12:45:00,1.1574200000000001,1.15793,1.15734,1.15746,801,0,0
2025-10-10 13:00:00,1.15746,1.15777,1.15709,1.15769,767,0,0
2025-10-10 13:15:00,1.15769,1.15835,1.15769,1.15808,587,0,0
2025-10-10 13:30:00,1.15808,1.15809,1.15739,1.15745,566,0,0
2025-10-10 13:45:00,1.15745,1.15747,1.15705,1.15716,792,0,0
2025-10-10 14:00:00,1.15716,1.1575,1.15696,1.15737,721,0,0
2025-10-10 14:15:00,1.15737,1.15743,1.15673,1.15678,559,0,0
2025-10-10 14:30:00,1.15678,1.15698,1.15622,1.15673,963,0,0
2025-10-10 14:45:00,1.15672,1.15684,1.15606,1.1561,1013,0,0
2025-10-10 15:00:00,1.15609,1.15726,1.15595,1.15719,1105,0,0
2025-10-10 15:15:00,1.1572,1.15761,1.1571799999999999,1.1574200000000001,739,0,0
2025-10-10 15:30:00,1.15741,1.1576,1.15693,1.15734,943,0,0
2025-10-10 15:45:00,1.15734,1.15741,1.15694,1.1572,824,0,0
2025-10-10 16:00:00,1.1572,1.15721,1.15619,1.15659,798,0,0
2025-10-10 16:15:00,1.15661,1.15736,1.15638,1.15667,875,0,0
2025-10-10 16:30:00,1.15668,1.15708,1.15626,1.15674,1141,0,0
2025-10-10 16:45:00,1.15674,1.15711,1.15641,1.15693,960,0,0
2025-10-10 17:00:00,1.15692,1.1577600000000001,1.15646,1.15727,1161,0,0
2025-10-10 17:15:00,1.15727,1.15737,1.15649,1.15678,1058,0,0
2025-10-10 17:30:00,1.15678,1.15753,1.15655,1.15732,1058,0,0
2025-10-10 17:45:00,1.15731,1.15825,1.15721,1.15787,1481,0,0
2025-10-10 18:00:00,1.15787,1.16215,1.15782,1.1608,3061,0,0
2025-10-10 18:15:00,1.1608,1.16279,1.16064,1.1627399999999999,2568,0,0
2025-10-10 18:30:00,1.1627399999999999,1.16309,1.16146,1.16147,2426,0,0
2025-10-10 18:45:00,1.16148,1.16182,1.16084,1.16125,1761,0,0
2025-10-10 19:00:00,1.16124,1.16259,1.16123,1.16211,1577,0,0
2025-10-10 19:15:00,1.16211,1.16216,1.16076,1.1612,1342,0,0
2025-10-10 19:30:00,1.16119,1.16158,1.1605699999999999,1.16092,1232,0,0
2025-10-10 19:45:00,1.16092,1.16106,1.16041,1.16059,1028,0,0
2025-10-10 20:00:00,1.16058,1.16095,1.15971,1.15992,984,0,0
2025-10-10 20:15:00,1.15992,1.16062,1.15987,1.16041,820,0,0
2025-10-10 20:30:00,1.16041,1.1605699999999999,1.16019,1.1604,546,0,0
2025-10-10 20:45:00,1.1604,1.16061,1.15995,1.16013,548,0,0
2025-10-10 21:00:00,1.16013,1.16042,1.16002,1.16021,577,0,0
2025-10-10 21:15:00,1.16021,1.16101,1.16012,1.16093,453,0,0
2025-10-10 21:30:00,1.16094,1.16127,1.16077,1.16078,485,0,0
2025-10-10 21:45:00,1.16078,1.16132,1.16073,1.16086,482,0,0
2025-10-10 22:00:00,1.16086,1.16088,1.16039,1.16084,478,0,0
2025-10-10 22:15:00,1.16084,1.16123,1.16065,1.1611799999999999,389,0,0
2025-10-10 22:30:00,1.1611799999999999,1.16153,1.16117,1.16148,384,0,0
2025-10-10 22:45:00,1.16147,1.16153,1.16103,1.16127,579,0,0
2025-10-10 23:00:00,1.16127,1.16147,1.1609099999999999,1.16102,427,0,0
2025-10-10 23:15:00,1.16102,1.1615,1.1609099999999999,1.16124,285,0,0
2025-10-10 23:30:00,1.16124,1.16143,1.16039,1.16073,271,0,0
2025-10-10 23:45:00,1.16072,1.16285,1.16048,1.16241,1183,0,0
2025-10-13 00:00:00,1.16101,1.16125,1.16052,1.16073,101,25,0
2025-10-13 00:15:00,1.16073,1.161,1.16054,1.16076,89,35,0
2025-10-13 00:30:00,1.16076,1.16141,1.16076,1.16133,122,21,0
2025-10-13 00:45:00,1.16133,1.16147,1.16098,1.1611799999999999,248,21,0
2025-10-13 01:00:00,1.1611799999999999,1.1611799999999999,1.15948,1.1595,1203,0,0
2025-10-13 01:15:00,1.1595,1.15971,1.15919,1.15958,1161,0,0
2025-10-13 01:30:00,1.15961,1.1604700000000001,1.15948,1.16033,660,0,0
2025-10-13 01:45:00,1.16032,1.16039,1.16004,1.16033,422,0,0
2025-10-13 02:00:00,1.16035,1.16099,1.16021,1.16039,654,0,0
2025-10-13 02:15:00,1.16038,1.1609099999999999,1.16014,1.1608,514,0,0
2025-10-13 02:30:00,1.1608,1.16101,1.16004,1.16018,563,0,0
2025-10-13 02:45:00,1.16018,1.16048,1.16007,1.16015,692,0,0
2025-10-13 03:00:00,1.16016,1.16061,1.16,1.16045,1025,0,0
2025-10-13 03:15:00,1.16044,1.16085,1.16031,1.1604,752,0,0
2025-10-13 03:30:00,1.1604,1.16117,1.16019,1.1611,762,0,0
2025-10-13 03:45:00,1.1611,1.1616,1.1610800000000001,1.16158,718,0,0
2025-10-13 04:00:00,1.16163,1.16198,1.16119,1.16133,975,0,0
2025-10-13 04:15:00,1.16133,1.1615,1.16098,1.1610800000000001,730,0,0
2025-10-13 04:30:00,1.1610800000000001,1.1621299999999999,1.16107,1.16194,686,0,0
2025-10-13 04:45:00,1.16194,1.16211,1.16159,1.16199,689,0,0
2025-10-13 05:00:00,1.162,1.16277,1.16195,1.1627399999999999,676,0,0
2025-10-13 05:15:00,1.1627399999999999,1.1627399999999999,1.16187,1.16187,480,0,0
2025-10-13 05:30:00,1.16187,1.1623,1.16185,1.16192,418,0,0
2025-10-13 05:45:00,1.16192,1.1620300000000001,1.16168,1.16196,413,0,0
2025-10-13 06:00:00,1.16196,1.1622,1.16188,1.16188,342,0,0
2025-10-13 06:15:00,1.16188,1.16205,1.16166,1.16166,322,0,0
2025-10-13 06:30:00,1.16166,1.16201,1.16162,1.16194,319,0,0
2025-10-13 06:45:00,1.16194,1.16218,1.16173,1.16208,368,0,0
2025-10-13 07:00:00,1.16208,1.16218,1.16195,1.16215,224,0,0
2025-10-13 07:15:00,1.16215,1.16253,1.16215,1.16237,297,0,0
2025-10-13 07:30:00,1.16238,1.16244,1.16192,1.162,254,0,0
2025-10-13 07:45:00,1.162,1.16205,1.1617899999999999,1.16205,255,0,0
2025-10-13 08:00:00,1.16205,1.16225,1.16171,1.16207,430,0,0
2025-10-13 08:15:00,1.16207,1.16241,1.1617,1.16171,397,0,0
2025-10-13 08:30:00,1.16172,1.16195,1.16163,1.16193,409,0,0
2025-10-13 08:45:00,1.16193,1.16193,1.16132,1.16149,515,0,0
2025-10-13 09:00:00,1.1615,1.16241,1.16139,1.16238,750,0,0
2025-10-13 09:15:00,1.16238,1.16299,1.16227,1.16259,1017,0,0
2025-10-13 09:30:00,1.16259,1.16277,1.16205,1.16277,893,0,0
2025-10-13 09:45:00,1.16273,1.16286,1.16107,1.16141,1128,0,0
2025-10-13 10:00:00,1.16141,1.16158,1.16022,1.16024,1440,0,0
2025-10-13 10:15:00,1.16022,1.1613,1.16022,1.16124,1184,0,0
2025-10-13 10:30:00,1.16124,1.16137,1.16028,1.16039,1062,0,0
2025-10-13 10:45:00,1.1604,1.16063,1.15976,1.16,896,0,0
2025-10-13 11:00:00,1.15999,1.16049,1.15973,1.15985,994,0,0
2025-10-13 11:15:00,1.15985,1.15989,1.159,1.15906,917,0,0
2025-10-13 11:30:00,1.15906,1.15917,1.15816,1.15842,1083,0,0
2025-10-13 11:45:00,1.15841,1.15882,1.15833,1.15856,898,0,0
2025-10-13 12:00:00,1.15855,1.15961,1.15845,1.1595,828,0,0
2025-10-13 12:15:00,1.15949,1.15956,1.15915,1.1592,502,0,0
2025-10-13 12:30:00,1.1592,1.15983,1.15913,1.1592500000000001,526,0,0
2025-10-13 12:45:00,1.1592500000000001,1.15964,1.1592500000000001,1.15942,589,0,0
2025-10-13 13:00:00,1.15941,1.1596,1.15882,1.15885,601,0,0
2025-10-13 13:15:00,1.15885,1.15918,1.15817,1.1586,674,0,0
2025-10-13 13:30:00,1.1586,1.1589,1.15828,1.15852,689,0,0
2025-10-13 13:45:00,1.15853,1.15872,1.15814,1.1583700000000001,739,0,0
2025-10-13 14:00:00,1.1583700000000001,1.15943,1.15835,1.15904,1393,0,0
2025-10-13 14:15:00,1.15904,1.15929,1.15822,1.15835,705,0,0
2025-10-13 14:30:00,1.15835,1.15849,1.15728,1.15741,890,0,0
2025-10-13 14:45:00,1.15741,1.15786,1.15656,1.15685,1208,0,0
2025-10-13 15:00:00,1.15689,1.15767,1.15669,1.15716,1029,0,0
2025-10-13 15:15:00,1.1572,1.15738,1.15661,1.15662,800,0,0
2025-10-13 15:30:00,1.15662,1.15714,1.15627,1.15703,833,0,0
2025-10-13 15:45:00,1.15703,1.15709,1.15616,1.15687,976,0,0
2025-10-13 16:00:00,1.15687,1.15731,1.15646,1.15723,1100,0,0
2025-10-13 16:15:00,1.15723,1.15733,1.15678,1.15711,726,0,0
2025-10-13 16:30:00,1.15712,1.15747,1.15667,1.15692,1137,0,0
2025-10-13 16:45:00,1.15692,1.1577600000000001,1.15689,1.1575199999999999,1121,0,0
2025-10-13 17:00:00,1.1575199999999999,1.15753,1.15643,1.15643,1039,0,0
2025-10-13 17:15:00,1.15645,1.15687,1.15616,1.15617,1077,0,0
2025-10-13 17:30:00,1.15617,1.1565400000000001,1.15609,1.15646,1008,0,0
2025-10-13 17:45:00,1.15646,1.15658,1.15576,1.15613,1124,0,0
2025-10-13 18:00:00,1.15612,1.15678,1.15601,1.15668,887,0,0
2025-10-13 18:15:00,1.15671,1.15714,1.15663,1.15679,835,0,0
2025-10-13 18:30:00,1.15679,1.15726,1.15668,1.15712,697,0,0
2025-10-13 18:45:00,1.15712,1.15756,1.15708,1.1574,440,0,0
2025-10-13 19:00:00,1.1574,1.15771,1.1574,1.1575,566,0,0
2025-10-13 19:15:00,1.1575,1.15791,1.15714,1.15748,733,0,0
2025-10-13 19:30:00,1.15747,1.1575199999999999,1.15697,1.15717,460,0,0
2025-10-13 19:45:00,1.15717,1.15771,1.15712,1.15755,549,0,0
2025-10-13 20:00:00,1.15755,1.15771,1.15733,1.15754,429,0,0
2025-10-13 20:15:00,1.15754,1.15767,1.15741,1.15757,443,0,0
2025-10-13 20:30:00,1.15759,1.15764,1.15711,1.15712,375,0,0
2025-10-13 20:45:00,1.15712,1.15758,1.157,1.15732,554,0,0
2025-10-13 21:00:00,1.15732,1.15774,1.15732,1.15767,376,0,0
2025-10-13 21:15:00,1.15767,1.15777,1.15746,1.15755,435,0,0
2025-10-13 21:30:00,1.15754,1.15766,1.1571500000000001,1.15722,437,0,0
2025-10-13 21:45:00,1.15723,1.1573,1.15659,1.15686,535,0,0
2025-10-13 22:00:00,1.15686,1.15723,1.15684,1.15716,508,0,0
2025-10-13 22:15:00,1.15716,1.15737,1.15713,1.1572,301,0,0
2025-10-13 22:30:00,1.1572,1.15725,1.15685,1.15703,269,0,0
2025-10-13 22:45:00,1.15703,1.15705,1.1566,1.15662,329,0,0
2025-10-13 23:00:00,1.15662,1.15692,1.15652,1.1569099999999999,290,0,0
2025-10-13 23:15:00,1.1569099999999999,1.15701,1.15669,1.15675,206,0,0
2025-10-13 23:30:00,1.15673,1.15683,1.1567,1.15683,253,0,0
2025-10-13 23:45:00,1.15683,1.15705,1.15667,1.15702,405,5,0
2025-10-14 00:00:00,1.15678,1.15683,1.15573,1.15678,29,40,0
2025-10-14 00:15:00,1.15678,1.15687,1.15678,1.15685,55,43,0
2025-10-14 00:30:00,1.15692,1.15717,1.1568,1.15707,151,39,0
2025-10-14 00:45:00,1.15707,1.1571500000000001,1.15703,1.15704,121,28,0
2025-10-14 01:00:00,1.15704,1.15725,1.15689,1.15725,217,0,0
2025-10-14 01:15:00,1.15725,1.1574,1.15719,1.15723,249,0,0
2025-10-14 01:30:00,1.15723,1.15723,1.15694,1.15695,168,0,0
2025-10-14 01:45:00,1.15695,1.15706,1.15678,1.15678,158,0,0
